TrialNumber,EncodedImage,Directory,Filename,Condition,MemoryProbe,ExpressionIntensity,TestImage,ActorGender,ActorRace,ActorID,FacialExpression1,FacialExpression2,Block
7,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_002_O/F_002_O_neutral_happy_closed,F_002_O_neutral_happy_closed25.jpg,Memory,Lure,25,No,Female,Other,2,neutral,happy_closed,1
7,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_002_O/F_002_O_neutral_happy_closed,F_002_O_neutral_happy_closed27.jpg,Memory,Lure,27,No,Female,Other,2,neutral,happy_closed,1
7,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_002_O/F_002_O_neutral_happy_closed,F_002_O_neutral_happy_closed29.jpg,Memory,Lure,29,No,Female,Other,2,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Caucasian,28,neutral,happy_closed,1
8,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Caucasian,28,neutral,happy_closed,1
8,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_028_C/F_028_C_neutral_happy_closed,F_028_C_neutral_happy_closed29.jpg,Perception,Target,29,Yes,Female,Caucasian,28,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed01.jpg,Memory,Target,1,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed03.jpg,Memory,Target,3,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed05.jpg,Memory,Target,5,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed07.jpg,Memory,Target,7,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed09.jpg,Memory,Target,9,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed13.jpg,Memory,Target,13,Yes,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Caucasian,14,neutral,happy_closed,1
9,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Caucasian,14,neutral,happy_closed,1
9,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_014_C/M_014_C_neutral_happy_closed,M_014_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Male,Caucasian,14,neutral,happy_closed,1
10,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed03.jpg,Perception,Target,3,Yes,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Other,7,neutral,happy_closed,1
10,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_007_O/F_007_O_neutral_happy_closed,F_007_O_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed01.jpg,Memory,Target,1,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed03.jpg,Memory,Target,3,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed05.jpg,Memory,Target,5,No,Male,Other,7,neutral,happy_closed,1
11,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed07.jpg,Memory,Target,7,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed09.jpg,Memory,Target,9,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed11.jpg,Memory,Target,11,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed13.jpg,Memory,Target,13,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed15.jpg,Memory,Target,15,Yes,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed17.jpg,Memory,Target,17,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed21.jpg,Memory,Target,21,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Other,7,neutral,happy_closed,1
11,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_007_O/M_007_O_neutral_happy_closed,M_007_O_neutral_happy_closed29.jpg,Memory,Target,29,No,Male,Other,7,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed01.jpg,Perception,Target,1,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed03.jpg,Perception,Target,3,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed05.jpg,Perception,Target,5,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed07.jpg,Perception,Target,7,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed09.jpg,Perception,Target,9,Yes,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed11.jpg,Perception,Target,11,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed13.jpg,Perception,Target,13,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed15.jpg,Perception,Target,15,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed17.jpg,Perception,Target,17,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed19.jpg,Perception,Target,19,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed21.jpg,Perception,Target,21,No,Male,Other,25,neutral,happy_closed,1
12,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed23.jpg,Perception,Target,23,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed25.jpg,Perception,Target,25,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed27.jpg,Perception,Target,27,No,Male,Other,25,neutral,happy_closed,1
12,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_025_O/M_025_O_neutral_happy_closed,M_025_O_neutral_happy_closed29.jpg,Perception,Target,29,No,Male,Other,25,neutral,happy_closed,1
13,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed01.jpg,Memory,Target,1,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed03.jpg,Memory,Target,3,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed05.jpg,Memory,Target,5,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed07.jpg,Memory,Target,7,Yes,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed09.jpg,Memory,Target,9,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed11.jpg,Memory,Target,11,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed13.jpg,Memory,Target,13,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed15.jpg,Memory,Target,15,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed17.jpg,Memory,Target,17,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed19.jpg,Memory,Target,19,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed21.jpg,Memory,Target,21,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed23.jpg,Memory,Target,23,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed25.jpg,Memory,Target,25,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed27.jpg,Memory,Target,27,No,Male,Other,15,neutral,happy_closed,1
13,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_O_morphs/M_015_O/M_015_O_neutral_happy_closed,M_015_O_neutral_happy_closed29.jpg,Memory,Target,29,No,Male,Other,15,neutral,happy_closed,1
14,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed03.jpg,Perception,Target,3,Yes,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Caucasian,30,neutral,happy_closed,1
14,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_030_C/F_030_C_neutral_happy_closed,F_030_C_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Caucasian,30,neutral,happy_closed,1
